,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Log_Return,SMA_20,SMA_50,SMA_200,RSI,EMA_20,MACD,MACD_Signal,Volatility,BB_Middle,BB_Upper,BB_Lower,ATR,DayOfWeek,Month,Quarter,Target,Prediction,Next_Day_Return,Position_Change,Strategy_Return,Strategy_Equity,Buy_Hold_Equity
2025-12-24,4480.60009765625,4480.60009765625,4503.39990234375,4468.39990234375,4500.7001953125,500,-0.0004906993680489,-0.0004908198003828,4283.844995117188,4162.9659765625,3578.3769909667967,86.76151821237825,4300.193615106054,90.73012296733032,72.49370262276761,0.0078675313375832,4283.844995117188,4483.128628187834,4084.561362046542,54.01426478794643,2,12,4,1,1,0.010824442919012078,0.0,0.010824442919012078,2.201628589797709,2.3042992102041597
2025-12-26,4529.10009765625,4529.10009765625,4556.2998046875,4502.0,4512.0,263,0.010824442919012,0.0107662779955749,4302.039990234375,4170.00998046875,3586.100991210937,88.28089531628329,4321.9942324917865,97.73167550906328,77.54129720002675,0.0080013185590165,4302.039990234375,4521.174008492936,4082.905971975815,55.04994419642857,4,12,4,0,1,-0.04504206036549452,0.0,-0.04504206036549452,2.102462701953642,2.2005088260779826
2025-12-29,4325.10009765625,4325.10009765625,4379.0,4325.10009765625,4371.5,2044,-0.0450420603654945,-0.0460879817388294,4307.3800048828125,4170.907978515625,3592.7539916992187,61.6607334702469,4322.290029174116,85.82996681088662,79.19903112219873,0.0133854521264482,4307.3800048828125,4523.100435582584,4091.65957418304,66.74281529017857,0,12,4,1,1,0.010404383478751278,0.0,0.010404383478751278,2.124337530154539,2.2234037637528745
2025-12-30,4370.10009765625,4370.10009765625,4403.60009765625,4338.0,4346.39990234375,1837,0.0104043834787512,0.0103506304045429,4313.92001953125,4174.511982421875,3599.6044921875,63.245770487338966,4326.843369029558,79.1168905737295,79.1826030125049,0.0135174694662291,4313.92001953125,4528.879577831968,4098.960461230531,69.34995814732143,1,12,4,0,1,-0.010182833117224455,0.0,-0.010182833117224455,2.1027057556003186,2.20076321427437
2025-12-31,4325.60009765625,4325.60009765625,4363.7998046875,4285.0,4333.5,785,-0.0101828331172244,-0.0102350328253254,4320.87001953125,4174.295986328125,3606.0569921875,59.92321008544546,4326.7249622321,69.40588337283862,77.22725908457164,0.0134034271052293,4320.87001953125,4527.3167336026845,4114.423305459816,71.79282924107143,2,12,4,0,1,-0.0025892812695673673,0.0,-0.0025892812695673673,2.097261258971931,2.1950648193048967
2026-01-02,4314.39990234375,4314.39990234375,4350.60009765625,4314.39990234375,4350.60009765625,589,-0.0025892812695673,-0.0025926392560806,4326.625024414063,4178.829985351563,3612.4494921875,52.52136602854712,4325.551147004638,60.11313128598158,73.80443352485364,0.0134333883410676,4326.625024414063,4525.064362074072,4128.185686754054,67.91427176339286,4,1,1,1,1,0.028393288237711367,0.0,0.028393288237711367,2.1568094024077067,2.2573899274198803
2026-01-05,4436.89990234375,4436.89990234375,4443.5,4384.7998046875,4386.7001953125,618,0.0283932882377113,0.0279976699761175,4337.880029296875,4186.679985351562,3619.433991699219,60.04403852331131,4336.155790370267,61.91951490698102,71.42744980127912,0.0147264157241422,4337.880029296875,4534.4230610875,4141.336997506251,70.34999302455357,0,1,1,1,1,0.010209897443217208,0.0,0.010209897443217208,2.178830205210856,2.280437647068189
2026-01-06,4482.2001953125,4482.2001953125,4482.2001953125,4449.0,4449.7001953125,459,0.0102098974432172,0.010158128512449,4351.345043945313,4193.813989257813,3626.753992919922,62.19257693294056,4350.064781317146,66.2428358165871,70.39052700434073,0.0148071194028552,4351.345043945313,4548.733611676334,4153.956476214292,69.56427873883929,1,1,1,0,1,-0.00734023229471259,0.0,-0.00734023229471259,2.162837085373872,2.2636987050051007
2026-01-07,4449.2998046875,4449.2998046875,4450.0,4449.2998046875,4450.0,972,-0.0073402322947125,-0.0073673043579576,4364.450024414063,4200.431987304688,3633.934991455078,59.64816959695996,4359.515735923847,66.25061635611837,69.56254487469626,0.0148506789071425,4364.450024414063,4550.425385116233,4178.474663711892,68.27859933035714,2,1,1,1,1,8.998958096251286e-05,0.0,8.998958096251286e-05,2.163031718176875,2.2639024143029896
2026-01-08,4449.7001953125,4449.7001953125,4461.2998046875,4418.0,4460.2001953125,2423,8.998958096251286e-05,8.998553214307117e-05,4376.600024414062,4209.387993164062,3641.0649926757815,57.21955937460333,4368.104732056099,65.53365943431345,68.75676778661969,0.0148613351332237,4376.600024414062,4550.543510881469,4202.656537946656,68.02144949776786,3,1,1,1,1,0.009124122433634918,0.0,0.009124122433634918,2.1827674844013565,2.2845585371088917
2026-01-09,4490.2998046875,4490.2998046875,4490.2998046875,4473.0,4473.0,237,0.0091241224336349,0.009082749101682,4391.29501953125,4219.869990234375,3648.4119921875,60.183665932442594,4379.742358020994,67.46383399632577,68.49818102856091,0.0148666838271459,4391.29501953125,4550.142378710307,4232.4476603521925,69.5,4,1,1,1,1,0.02538805980861092,0.0,0.02538805980861092,2.2381837158436295,2.342559045885285
2026-01-12,4604.2998046875,4604.2998046875,4620.0,4577.7998046875,4579.10009765625,156,0.0253880598086109,0.0250711358766225,4407.235009765625,4232.281987304687,3656.1324914550783,64.58857416679913,4401.128781513043,77.30127749652002,70.25880032215272,0.015153873539819,4407.235009765625,4584.317258440411,4230.15276109084,77.20002092633929,0,1,1,0,1,-0.0032794583357990126,0.0,-0.0032794583357990126,2.2308436855996567,2.334876721095155
2026-01-13,4589.2001953125,4589.2001953125,4617.10009765625,4578.60009765625,4578.60009765625,239,-0.003279458335799,-0.0032848475449707,4421.690014648438,4244.039990234375,3663.645992431641,59.45840634024725,4419.040344732039,82.9232227673674,72.79168481119567,0.0152343234111255,4421.690014648438,4608.860401034658,4234.519628262217,73.79286411830357,1,1,1,1,1,0.00808411221913885,0.0,0.00808411221913885,2.2488780762974017,2.3537521265263432
2026-01-14,4626.2998046875,4626.2998046875,4635.0,4608.2001953125,4610.2998046875,1313,0.0080841122191388,0.0080516108297088,4437.669995117188,4256.921987304688,3671.1634912109375,59.39997620323969,4438.779340918273,89.34239975002674,76.10182779896188,0.0152631610145685,4437.669995117188,4637.638882922595,4237.70110731178,72.83572823660714,2,1,1,0,1,-0.0021615546813174014,0.0,-0.0021615546813174014,2.244017003363869,2.3486643625985892
2026-01-15,4616.2998046875,4616.2998046875,4616.2998046875,4612.89990234375,4612.89990234375,4358,-0.0021615546813174,-0.0021638942125954,4453.259985351562,4269.241982421875,3678.650490722656,58.79909803174112,4455.686051753438,92.55580166236724,79.39262257164296,0.0152915515868654,4453.259985351562,4658.072760850286,4248.447209852839,71.29286411830357,3,1,1,0,1,-0.00604378041378939,0.0,-0.00604378041378939,2.230454657350728,2.3344695509253506
2026-01-16,4588.39990234375,4588.39990234375,4608.0,4588.39990234375,4608.0,352,-0.0060437804137893,-0.0060621179774391,4465.30498046875,4282.055981445313,3685.892990722656,53.95068652148567,4468.325466095373,91.79302403734982,81.87270286478434,0.015359896913144,4465.30498046875,4672.252866764696,4258.357094172804,67.87859235491071,4,1,1,1,1,0.03731152448701147,0.0,0.03731152448701147,2.3136763209156386,2.4215721687388845
2026-01-20,4759.60009765625,4759.60009765625,4764.0,4661.7998046875,4662.2001953125,175,0.0373115244870114,0.0366322934749193,4486.309985351562,4297.641982421875,3694.2059912109376,80.2702996904446,4496.065907196408,103.80632752943256,86.259427797714,0.0171286655990968,4486.309985351562,4722.681147359794,4249.938823343331,65.85002790178571,1,1,1,1,1,0.01516928009704066,0.0,0.01516928009704066,2.3487731250814985,2.4583056752416828
2026-01-21,4831.7998046875,4831.7998046875,4872.2998046875,4771.5,4863.5,1706,0.0151692800970406,0.0150553770085056,4509.82998046875,4314.67998046875,3703.304990234375,80.99072140958536,4528.040564100322,117.79500259233828,92.56654275663884,0.0172860755086896,4509.82998046875,4784.395927914545,4235.264033022956,68.29286411830357,2,1,1,1,1,0.015936090714126827,0.0,0.015936090714126827,2.3862033866697003,2.497481457485387
2026-01-22,4908.7998046875,4908.7998046875,4908.7998046875,4791.89990234375,4791.89990234375,1175,0.0159360907141268,0.0158104443373971,4533.039965820312,4332.867978515625,3713.092489013672,87.5096334121593,4564.303348918148,133.55484769755003,100.76420374482107,0.0171679889546946,4533.039965820312,4858.2066752042,4207.8732564364245,70.56427873883929,3,1,1,1,1,0.013730523408316264,0.0,0.013730523408316264,2.418967208127372,2.531773185099226
2026-01-23,4976.2001953125,4976.2001953125,4976.2001953125,4936.0,4949.60009765625,169,0.0137305234083162,0.0136371138420282,4557.709985351563,4350.155986328125,3723.131490478516,89.69531042699417,4603.531620003325,149.75698146006744,110.56275928787036,0.0172608566274636,4557.709985351563,4937.163419197864,4178.256551505262,72.79286411830357,4,1,1,1,1,0.02079900243914934,0.0,0.02079900243914934,2.4692793129894355,2.584431541751478
2026-01-26,5079.7001953125,5079.7001953125,5095.60009765625,5052.2001953125,5081.5,180,0.0207990024391493,0.0205856563735352,4587.664990234375,4369.613994140625,3733.247491455078,89.45496046576727,4648.881008128009,169.00073889269242,122.2503552088348,0.0175342684954649,4587.664990234375,5030.742769633836,4144.587210834914,72.09999302455357,0,1,1,1,1,3.9314727950712225e-05,0.0,3.9314727950712225e-05,2.46937639203386,2.584533147974449
2026-01-27,5079.89990234375,5079.89990234375,5079.89990234375,5079.89990234375,5079.89990234375,34,3.931472795071223e-05,3.931395514705028e-05,4615.20498046875,4387.123994140625,3742.8709912109375,88.83691268992693,4689.930426624746,182.16775352310924,134.23383487168968,0.0175582007600447,4615.20498046875,5108.572880807644,4121.837080129857,68.87852260044643,1,1,1,1,1,0.043642630676681726,0.0,0.043642630676681726,2.5771464739131105,2.6973289736231396
2026-01-28,5301.60009765625,5301.60009765625,5301.60009765625,5301.60009765625,5301.60009765625,112054,0.0436426306766817,0.0427171230788089,4664.02998046875,4409.417998046875,3753.26799194336,94.46941985542624,4748.184681008699,208.0932904975325,149.00572599685825,0.0150321123187242,4664.02998046875,5225.139080568491,4102.920880369009,82.36422293526786,2,1,1,1,1,0.0031688177867144063,0.0,0.0031688177867144063,2.5853129814986144,2.7058763176513767
2026-01-29,5318.39990234375,5318.39990234375,5586.2001953125,5097.5,5415.7001953125,23709,0.0031688177867144,0.0031638076649501,4711.444970703125,4434.033994140625,3763.8359912109377,94.56247247872564,4802.490892564419,227.3740427403418,164.67938934555497,0.0151172147322061,4711.444970703125,5325.722097976959,4097.167843429292,114.17853655133928,3,1,1,0,1,-0.11366200569716556,0.0,-0.11366200569716556,2.2914611226665627,2.3983209882186607
2026-01-30,4713.89990234375,4713.89990234375,5440.5,4700.0,5376.39990234375,8374,-0.1136620056971655,-0.1206569177115754,4730.8599609375,4446.945991210938,3771.3119909667967,57.26635335321453,4794.053655400545,191.6666658053309,170.07684463751016,0.0313606683929682,4730.8599609375,5317.722945377524,4143.996976497475,164.17142159598214,4,1,1,0,1,-0.019389444883695095,0.0,-0.019389444883695095,2.2470309635254893,2.351818875604186
2026-02-02,4622.5,4622.5,4855.7998046875,4400.0,4807.7001953125,3588,-0.019389444883695,-0.0195798858862585,4746.264965820313,4458.169990234375,3777.791490478516,50.600270680624575,4777.715212029065,154.21540487662787,166.90455668533372,0.0317910710601804,4746.264965820313,5302.473065673232,4190.056865967394,187.4642508370536,0,2,1,1,1,0.06083292489183334,0.0,0.06083292489183334,2.383724429359259,2.494886896623011
2026-02-03,4903.7001953125,4903.7001953125,4984.60009765625,4674.2998046875,4680.0,1213,0.0608329248918333,0.0590543777617591,4769.60498046875,4474.689995117187,3785.766491699219,58.82386142574539,4789.713781865583,145.547732779336,162.63319190413418,0.0338632437576297,4769.60498046875,5310.107548247662,4229.102412689838,210.5785435267857,1,2,1,1,1,0.0034055318159975645,0.0,0.0034055318159975645,2.391842278744013,2.503383313326776
2026-02-04,4920.39990234375,4920.39990234375,5082.2001953125,4897.89990234375,4923.2998046875,3886,0.0034055318159975,0.0033997461243729,4791.514965820313,4491.967993164062,3793.337491455078,58.34705530353571,4802.16007905398,138.4303283320496,157.79261918971727,0.0338484840409184,4791.514965820313,5318.315841255094,4264.714090385532,220.471435546875,2,2,1,0,1,-0.011990895287168901,0.0,-0.011990895287168901,2.36316194843617,2.4733655061530286
2026-02-05,4861.39990234375,4861.39990234375,5012.2998046875,4786.0,5008.7001953125,793,-0.0119908952871689,-0.012063365980342,4812.119970703125,4507.6619921875,3800.640490722656,56.76810452623605,4807.801966986339,126.56990800061976,151.54807695189777,0.0339552792397117,4812.119970703125,5314.220271969056,4310.019669437193,235.67857142857144,3,2,1,1,1,0.01847210572523683,0.0,0.01847210572523683,2.4068145257935396,2.519053775279841
2026-02-06,4951.2001953125,4951.2001953125,4958.5,4655.0,4762.0,1386,0.0184721057252368,0.0183035687055886,4837.194970703125,4524.847998046875,3809.014991455078,59.687073428620224,4821.45894111264,122.998719909393,145.83820554339684,0.0340637135533514,4837.194970703125,5312.46054461823,4361.92939678802,255.3642926897321,4,2,1,1,1,0.020136472592168664,0.0,0.020136472592168664,2.455279280526615,2.569778632583963
2026-02-09,5050.89990234375,5050.89990234375,5065.7001953125,4979.10009765625,5017.39990234375,170,0.0201364725921686,0.0199364150051939,4865.2249755859375,4543.0819921875,3817.609490966797,58.08672111112678,4843.3104612298885,126.75233869044588,142.02103217280666,0.0342067847447055,4865.2249755859375,5320.032605349963,4410.417345821912,251.0,0,2,1,0,1,-0.009325090294185823,0.0,-0.009325090294185823,2.4323835795382607,2.545815214799048
2026-02-10,5003.7998046875,5003.7998046875,5029.0,5002.7001953125,5013.5,281,-0.0093250902941858,-0.0093688411482088,4885.199975585938,4559.853984375,3826.2164904785154,54.842342342342334,4858.595160606804,124.491464262107,138.51511859066673,0.0340772937471353,4885.199975585938,5326.651750716253,4443.748200455622,246.39285714285717,1,2,1,1,1,0.013549761304446184,0.0,0.013549761304446184,2.4653417964418587,2.5803104032848023
2026-02-11,5071.60009765625,5071.60009765625,5111.2998046875,5041.2998046875,5049.89990234375,2681,0.0135497613044461,0.0134587841796602,4909.319970703125,4576.919990234375,3834.911990966797,54.60720698362567,4878.881345087703,126.70998813185996,136.15409249890538,0.0340765299770752,4909.319970703125,5335.112626861877,4483.527314544373,245.721435546875,2,2,1,0,1,-0.029162374693560533,0.0,-0.029162374693560533,2.3934465752263256,2.5050624244785187
2026-02-12,4923.7001953125,4923.7001953125,5078.10009765625,4892.0,5060.39990234375,484,-0.0291623746935605,-0.0295960488695587,4924.189990234375,4590.607998046875,3842.9364916992185,48.57900704945722,4883.149807013874,115.2058765820866,131.96444931554163,0.0349396300995183,4924.189990234375,5328.60148222452,4519.77849824423,254.19998604910717,3,2,1,1,1,0.019964620262842958,0.0,0.019964620262842958,2.4412308272201213,2.555075044517949
2026-02-13,5022.0,5022.0,5043.89990234375,4946.2001953125,4953.0,232,0.0199646202628429,0.0197679406777852,4944.475,4607.31599609375,3851.5214916992186,48.43384703468677,4896.373634917315,112.72137615113024,128.11583468265934,0.035093456970557,4944.475,5323.780989458444,4565.169010541556,254.25711495535717,4,2,1,0,1,-0.027698147681451624,0.0,-0.027698147681451624,2.3736132552432663,2.484304198597699
2026-02-17,4882.89990234375,4882.89990234375,5020.0,4847.7998046875,5020.0,540,-0.0276981476814516,-0.028088975078812,4959.2,4620.987998046875,3859.8859912109374,45.02776375567895,4895.090422291261,98.39395205570872,122.17145815726924,0.0357740180417078,4959.2,5301.348756434498,4617.051243565502,266.6857212611607,1,2,1,1,1,0.021216920217128177,0.0,0.021216920217128177,2.4239740183060805,2.537013482574423
2026-02-18,4986.5,4986.5,4987.0,4869.5,4872.2001953125,544,0.0212169202171281,0.0209949752032044,4970.544995117188,4636.482001953125,3868.658991699219,41.54275285376803,4903.79609635876,94.3118588930638,116.59953830442814,0.0351549060014497,4970.544995117188,5299.624542520526,4641.465447713849,259.2428501674107,2,2,1,0,1,-0.0021257590807680637,0.0,-0.0021257590807680637,2.4188212335251205,2.5316204031258094
2026-02-19,4975.89990234375,4975.89990234375,5014.7001953125,4975.89990234375,5014.7001953125,37,-0.002125759080768,-0.0021280217137131,4977.75,4651.742001953125,3876.9819909667967,40.77664770907308,4910.6631255001885,89.19326689968784,111.11828402348009,0.0350508607416519,4977.75,5300.283918484941,4655.216081515059,227.1071428571429,3,2,1,1,1,0.016760767696405443,0.0,0.016760767696405443,2.459362534319368,2.5740523045980814
2026-02-20,5059.2998046875,5059.2998046875,5072.7001953125,5039.5,5039.5,134,0.0167607676964054,0.016621856057854,4985.275,4669.183994140625,3885.221490478516,62.93051351785118,4924.818999708504,90.81951020409817,107.05852925960372,0.0350685032526456,4985.275,5308.058075090728,4662.491924909272,181.12859235491072,4,2,1,1,1,0.028739231956620648,0.0,0.028739231956620648,2.530042724658595,2.6480285908483996
2026-02-23,5204.7001953125,5204.7001953125,5211.60009765625,5120.2998046875,5120.2998046875,779,0.0287392319566206,0.0283340058405059,4996.7,4689.143994140625,3894.337991943359,70.94847257565439,4951.474351670789,102.65754383770582,106.17833217522414,0.0354881493880387,4996.7,5333.980701834286,4659.419298165713,159.45005580357142,0,2,1,0,1,-0.009395428898871239,0.0,-0.009395428898871239,2.5062718881279586,2.6231492265009053
2026-02-24,5155.7998046875,5155.7998046875,5159.0,5112.7001953125,5158.7998046875,88,-0.0093954288988712,-0.0094398443614318,5000.50498046875,4708.3319921875,3903.633990478515,60.89170652346348,4970.933918624761,106.86158411232554,106.31498256264445,0.0353271144422984,5000.50498046875,5343.39853433489,4657.611426602609,140.15719168526786,1,2,1,1,1,0.00981420915727682,0.0,0.00981420915727682,2.5308689646430493,2.648893361660534
2026-02-25,5206.39990234375,5206.39990234375,5206.39990234375,5166.0,5166.0,1772,0.0098142091572768,0.0097663626026182,5006.82998046875,4726.749990234375,3912.988990478516,62.00468933177022,4993.359250407521,112.97402705661624,107.6467914614388,0.0353754798308499,5006.82998046875,5360.390814757307,4653.269146180193,130.607177734375,2,2,1,0,1,-0.005742913127032345,0.0,-0.005742913127032345,2.516334404043202,2.633680997201745
2026-02-26,5176.5,5176.5,5199.2001953125,5143.89990234375,5177.2001953125,1520,-0.0057429131270323,-0.005759467061588,5000.574975585938,4744.27798828125,3922.771490478516,63.55734473733636,5010.801226559186,114.09034738661194,108.93550264647342,0.0340014904149214,5000.574975585938,5336.147069541357,4665.002881630519,118.90719168526786,3,2,1,1,1,0.010431758910460776,0.0,0.010431758910460776,2.542584197884279,2.6611549224116158
2026-02-27,5230.5,5230.5,5280.0,5176.7001953125,5186.7001953125,354,0.0104317589104607,0.0103777235776477,4996.17998046875,4762.753984375,3932.722490234375,62.39898832252985,5031.724919267835,117.97247474046436,110.74289706527162,0.0340827913607639,4996.17998046875,5316.1660021336165,4676.193958803883,104.62147739955356,4,2,1,1,1,0.012216786606203955,0.0,0.012216786606203955,2.5736464064581375,2.6936656842247677
2026-03-02,5294.39990234375,5294.39990234375,5405.0,5266.2998046875,5346.60009765625,72,0.0122167866062039,0.0121427639383351,5025.20498046875,4782.551982421875,3943.287490234375,61.16459339484344,5056.741584322684,124.7670399512117,113.54772564245964,0.0212430453851034,5025.20498046875,5342.682397348552,4707.727563588949,108.90719168526786,0,3,1,0,1,-0.03532033912232768,0.0,-0.03532033912232768,2.4827443426010762,2.598524498775772
2026-03-03,5107.39990234375,5107.39990234375,5303.7998046875,5023.0,5298.7001953125,1776,-0.0353203391223276,-0.0359591903930027,5049.449975585938,4797.74998046875,3952.7209899902346,54.210013965056014,5061.566186038976,113.75119172657104,113.58841885928192,0.0225076152696262,5049.449975585938,5305.570786598092,4793.329164573784,125.521484375,1,3,1,1,1,0.002506224931178025,0.0,0.002506224931178025,2.488966658370244,2.605036985658881
2026-03-04,5120.2001953125,5120.2001953125,5180.2001953125,5117.2001953125,5130.7001953125,679,0.002506224931178,0.0025030895869677,5060.274975585938,4813.363984375,3962.411990966797,52.06738392528148,5067.150377398359,104.84533752270364,111.83980259196628,0.018312989881294,5060.274975585938,5308.641794435477,4811.908156736398,123.04293387276786,2,3,1,0,1,-0.010722313294558417,0.0,-0.010722313294558417,2.462279178079488,2.5771049629547345
2026-03-05,5065.2998046875,5065.2998046875,5169.5,5054.7001953125,5169.5,1701,-0.0107223132945584,-0.0107802115364093,5067.519970703125,4827.441982421875,3971.593990478516,56.54099364928423,5066.974132378276,92.29347942112508,107.93053795779804,0.0185400925865811,5067.519970703125,5307.001550286529,4828.038391119721,117.95005580357144,3,3,1,1,1,0.015951729627923683,0.0,0.015951729627923683,2.501556789796678,2.618214244546569
2026-03-06,5146.10009765625,5146.10009765625,5146.10009765625,5076.10009765625,5121.0,148,0.0159517296279236,0.0158258378189079,5081.75498046875,4841.471982421875,3980.922990722656,55.82683263339904,5074.509938595226,87.85323243396306,103.91507685303104,0.018513545563873,5081.75498046875,5302.784114899778,4860.725846037722,115.13581194196428,4,3,1,0,1,-0.010609995262454652,0.0,-0.010609995262454652,2.4750152841081743,2.5904350038158386
2026-03-09,5091.5,5091.5,5160.60009765625,5077.7001953125,5155.0,639,-0.0106099952624546,-0.0106666825868943,5088.769970703125,4853.645986328125,3989.833990478516,60.63849973827896,5076.1280396813945,79.01766666307867,98.9355948150406,0.0183770645834566,5088.769970703125,5301.086583082655,4876.453358323595,108.61436244419644,0,3,1,1,1,0.02714331637287626,0.0,0.02714331637287626,2.542195406992427,2.660748000667785
2026-03-10,5229.7001953125,5229.7001953125,5229.7001953125,5137.60009765625,5138.2001953125,4300,0.0271433163728762,0.0267814697721364,5097.709985351563,4868.62798828125,3999.5209912109376,61.9802821346172,5090.753959265309,82.21924562349068,95.5923249767306,0.0188115155455622,5097.709985351563,5318.212207505844,4877.207763197282,110.09294782366072,1,3,1,0,1,-0.011912784794927855,0.0,-0.011912784794927855,2.511910780202272,2.629051082342295
2026-03-11,5167.39990234375,5167.39990234375,5191.2998046875,5167.39990234375,5190.7998046875,633,-0.0119127847949278,-0.0119843106311726,5105.889990234375,4881.393984375,4008.539990234375,58.97626391211962,5098.053572891828,78.82080980723458,92.2380219428314,0.0189015381195812,5105.889990234375,5323.8470865830295,4887.93289388572,111.77151925223214,2,3,1,0,1,-0.009985698539191068,0.0,-0.009985698539191068,2.486827596393828,2.6027981707898906
2026-03-12,5115.7998046875,5115.7998046875,5137.2001953125,5115.7998046875,5137.2001953125,410,-0.009985698539191,-0.0100358900378337,5108.0999755859375,4897.207978515625,4017.6234887695314,52.7297261592466,5099.743690205701,71.14372769021429,88.01916309230799,0.0188628228278038,5108.0999755859375,5325.488728631523,4890.711222540352,108.54293387276786,3,3,1,0,1,-0.012373393624492413,0.0,-0.012373393624492413,2.456057099667397,2.5705927244975983
2026-03-13,5052.5,5052.5,5117.0,5009.5,5089.60009765625,479,-0.0123733936244924,-0.0124505814370742,5114.539965820312,4910.8559765625,4026.41798828125,42.01301875943583,5095.244291138492,59.268607963173054,82.26905206648101,0.0178127909544229,5114.539965820312,5315.973507741466,4913.106423899159,105.34291294642856,4,3,1,0,1,-0.011578426521523966,0.0,-0.011578426521523966,2.4276198230062307,2.540829305520239
2026-03-16,4994.0,4994.0,5010.60009765625,4994.0,5001.60009765625,130,-0.0115784265215239,-0.0116459784380575,5113.139965820313,4924.223974609375,4034.802487792969,41.59395392587918,5085.6019776967305,44.62264683271951,74.73977101972872,0.0174798681829798,5113.139965820313,5317.647347845211,4908.632583795415,102.95005580357144,0,3,1,1,1,0.0014016820184221679,0.0,0.0014016820184221679,2.431022574059704,2.544390740269667
2026-03-17,5001.0,5001.0,5017.60009765625,4994.2001953125,5017.60009765625,239,0.0014016820184221,0.0014007005791852,5119.044970703125,4937.9559765625,4043.36298828125,38.82239777223316,5077.544646487519,33.197775327860654,66.4313718813551,0.0162312539646933,5119.044970703125,5301.15426850263,4936.93567290362,101.021484375,1,3,1,0,1,-0.02221557641596683,0.0,-0.02221557641596683,2.3770160062967403,2.487865633347128
2026-03-18,4889.89990234375,4889.89990234375,4949.60009765625,4821.7001953125,4949.60009765625,1461,-0.0222155764159668,-0.0224660590278504,5114.2149658203125,4947.0159765625,4050.959487304688,35.67001610837484,5059.673718473827,15.005657095603055,56.1462289242047,0.0163343406131831,5114.2149658203125,5315.265232794969,4913.164698845656,109.36432756696428,2,3,1,0,1,-0.059142255016843004,0.0,-0.059142255016843004,2.2364339194732206,2.3407276496120724
2026-03-19,4600.7001953125,4600.7001953125,4830.2998046875,4554.0,4830.2998046875,627,-0.059142255016843,-0.0609633251253208,5095.45498046875,4949.3859765625,4057.211988525391,24.50618494267286,5015.961954363224,-22.48849372812492,40.41928439373878,0.0209046984084751,5095.45498046875,5396.165846506513,4794.744114430988,125.96432059151786,3,3,1,0,1,-0.006586017710874081,0.0,-0.006586017710874081,2.2217047260703704,2.3253115758553946
2026-03-20,4570.39990234375,4570.39990234375,4686.89990234375,4570.39990234375,4686.89990234375,235,-0.006586017710874,-0.0066078012225921,5071.009985351562,4951.807978515625,4063.196488037109,19.87354117226357,4973.527473218513,-54.02509117752106,21.53040927948681,0.0203463126631504,5071.009985351562,5452.682992582429,4689.336978120696,121.82146344866072,4,3,1,0,1,-0.036386269963426976,0.0,-0.036386269963426976,2.140865178128552,2.2407021611072384
2026-03-23,4404.10009765625,4404.10009765625,4480.39990234375,4100.7998046875,4353.0,544,-0.0363862699634269,-0.0370647596540852,5030.97998046875,4950.8959765625,4068.463488769531,20.221907424727704,4919.296294593536,-91.38366230322936,-1.0524050370564204,0.0198907986146203,5030.97998046875,5509.310531531313,4552.649429406187,135.30719866071428,0,3,1,0,1,-0.0010899600059736114,0.0,-0.0010899600059736114,2.1385317207062107,2.238259885366333
2026-03-24,4399.2998046875,4399.2998046875,4399.2998046875,4325.2001953125,4338.7001953125,378,-0.0010899600059736,-0.0010905544443628,4993.15498046875,4949.0759765625,4073.846488037109,19.268499006287,4869.77281936439,-119.99471818209533,-24.8408676660642,0.0199494981027337,4993.15498046875,5544.063473173236,4442.246487764264,135.74288504464286,1,3,1,1,1,0.03420998947142473,0.0,0.03420998947142473,2.211690868355878,2.3148307324790274
2026-03-25,4549.7998046875,4549.7998046875,4551.89990234375,4541.7998046875,4549.0,388,0.0342099894714247,0.0336378400625408,4960.324975585938,4947.9859765625,4079.9349865722656,29.68074090896843,4839.299198918972,-129.03762842129618,-45.6802198171106,0.0217426303273694,4960.324975585938,5535.451510974017,4385.198440197859,138.44290597098214,2,3,1,0,1,-0.03830933495313904,0.0,-0.03830933495313904,2.1269624620672336,2.2261511065886683
2026-03-26,4375.5,4375.5,4443.10009765625,4375.5,4441.5,1070,-0.038309334953139,-0.039062434031347,4920.274975585938,4943.71197265625,4085.207987060546,21.710726086864558,4795.127846640975,-148.55627324564193,-66.25543050281686,0.0228737568936821,4920.274975585938,5541.711102887561,4298.838848284315,145.12144252232142,3,3,1,1,1,0.026625528511027285,0.0,0.026625528511027285,2.1835939617428894,2.285423556347
2026-03-27,4492.0,4492.0,4492.0,4492.0,4492.0,74348,0.0266255285110272,0.0262772378824479,4883.3499755859375,4941.0259765625,4091.061486816406,28.948667900257465,4766.258527913263,-152.8622625154776,-83.57679690534901,0.0238315262864451,4883.3499755859375,5514.852671823832,4251.847279348043,147.52144949776786,4,3,1,1,1,0.0075690115761353205,0.0,0.0075690115761353205,2.2001216097169007,2.302721953701363
2026-03-30,4526.0,4526.0,4579.10009765625,4413.39990234375,4482.7998046875,10816,0.0075690115761353,0.0075405103351488,4844.92998046875,4939.21998046875,4096.786987304688,23.33863411508148,4743.376763350095,-151.78163003440295,-97.2177635311598,0.0236530974907185,4844.92998046875,5464.52142568972,4225.33853524778,149.48573521205358,0,3,1,1,1,0.026867012297006276,0.0,0.026867012297006276,2.259232304060074,2.3645892127480437
